City_Tier,City,Microbairro,Latitude,Longitude,City_Income_Proxy,Mapped_Pharmacies,Big_Chains_Mapped,Opportunity_Score
A,Jundiaí,Jardim Botânico,-23.16634,-46.9046367,3400,0,0,100.0
A,Jundiaí,Jardim Boa Vista,-23.1830262,-46.8682042,3400,0,0,100.0
A,Jundiaí,Jardim Carlos Gomes3,-23.1737592,-46.8769693,3400,0,0,100.0
A,Jundiaí,Jardim Carlos Gomes2,-23.1732167,-46.8770176,3400,0,0,100.0
A,Jundiaí,Jardim Neide Eliana,-23.1854907,-46.8523652,3400,0,0,100.0
A,Jundiaí,Jardim São Miguel,-23.1852906,-46.869903,3400,0,0,100.0
A,Jundiaí,Parque Cidade Jardim II,-23.2246919,-46.8599815,3400,0,0,100.0
A,Jundiaí,Nova Cidade Jardim,-23.2263055,-46.8549939,3400,0,0,100.0
A,Jundiaí,Jardim das Verduras,-23.1828647,-46.8464771,3400,0,0,100.0
A,Jundiaí,Jardim Aurélia,-23.2190113,-46.8549621,3400,0,0,100.0
A,Jundiaí,Jardim Santana,-23.186657,-46.8683175,3400,0,0,100.0
A,Jundiaí,Jardim Pacaembu,-23.186683,-46.8631219,3400,0,0,100.0
A,Jundiaí,Jardim Califórnia,-23.15842,-46.8704025,3400,0,0,100.0
A,Jundiaí,Jardim Itália,-23.1802332,-46.8443808,3400,0,0,100.0
A,Jundiaí,Jardim Mafalda,-23.2122514,-46.8736632,3400,0,0,100.0
A,Jundiaí,Jardim Santa Júlia,-23.2131092,-46.8753104,3400,0,0,100.0
A,Jundiaí,Jardim das Carpas,-23.1808578,-46.846745,3400,0,0,100.0
A,Jundiaí,Jardim Adélia,-23.1850043,-46.8570628,3400,0,0,100.0
A,Jundiaí,Jardim Marajoara,-23.181685,-46.7925925,3400,0,0,100.0
A,Jundiaí,Jardim Vila Rica,-23.1744369,-46.8739802,3400,0,0,100.0
A,Jundiaí,Jardim da Fonte,-23.1762329,-46.8729326,3400,0,0,100.0
A,Jundiaí,Jardim Merci,-23.2089913,-46.8725279,3400,0,0,100.0
A,Jundiaí,Jardim Carlos Gomes,-23.1740205,-46.8776609,3400,0,0,100.0
A,Jundiaí,Jardim Santa Adelaide,-23.1981949,-46.8986741,3400,0,0,100.0
A,Jundiaí,Jardim Sagrado Coração de Jesus,-23.1822633,-46.8498878,3400,0,0,100.0
A,Jundiaí,Jardim Paulista,-23.2007655,-46.8964665,3400,0,0,100.0
A,Jundiaí,Jardim Santa Rita de Cássia,-23.1889782,-46.8539366,3400,0,0,100.0
A,Jundiaí,Jardim Anhanguera,-23.2056084,-46.8980399,3400,0,0,100.0
A,Jundiaí,Jardim Morumbi,-23.1789716,-46.9007556,3400,0,0,100.0
A,Vinhedo,Jardim Belo Horizonte,-23.0808855,-46.9849139,4500,0,0,100.0
A,Jundiaí,Jardim Messina,-23.2045378,-46.8904364,3400,0,0,100.0
A,Vinhedo,Jardim Flamengo,-23.0240035,-46.9718501,4500,0,0,100.0
A,Vinhedo,Jardim Nova Canudos,-23.0259586,-46.9741455,4500,1,0,100.0
A,Jundiaí,Jardim Santa Fé,-23.0861084,-46.8727896,3400,0,0,100.0
A,Jundiaí,Jardim São Judas Tadeu,-23.1876769,-46.8523369,3400,0,0,100.0
A,Jundiaí,Jardim Cristina,-23.2063842,-46.8893026,3400,0,0,100.0
A,Jundiaí,Jardim Bonfiglioli,-23.207902,-46.8875032,3400,0,0,100.0
A,Jundiaí,Loteamento Jardim Solar,-23.1212292,-46.8536273,3400,0,0,100.0
A,Jundiaí,Jardim Rosaura,-23.1597558,-46.8449163,3400,0,0,100.0
A,Jundiaí,Jardim Colonial,-23.178229,-46.8538517,3400,0,0,100.0
A,Jundiaí,Jardim do Lírio,-23.1731545,-46.8528403,3400,0,0,100.0
A,Jundiaí,Jardim Danúbio,-23.172693,-46.8833803,3400,0,0,100.0
A,Jundiaí,Jardim Liberdade,-23.1699078,-46.8885617,3400,0,0,100.0
A,Jundiaí,Jardim Marco Leite,-23.1690228,-46.8876132,3400,0,0,100.0
A,Jundiaí,Jardim Caxambu,-23.1558581,-46.8503872,3400,0,0,100.0
A,Jundiaí,Jardim Esplanada,-23.2133256,-46.8705522,3400,0,0,100.0
A,Jundiaí,Jardim Rio Branco,-23.1711844,-46.888225,3400,0,0,100.0
A,Jundiaí,Jardim Nações Unidas,-23.209146,-46.8616788,3400,0,0,100.0
A,Jundiaí,Jardim Vera Cruz,-23.1524537,-46.8377813,3400,0,0,100.0
A,Jundiaí,Jardim Itamarati,-23.2099182,-46.8901406,3400,0,0,100.0
A,Jundiaí,Jardim Campos Elíseos,-23.1872681,-46.9030973,3400,0,0,100.0
A,Jundiaí,Jardim Angela,-23.1798045,-46.8656084,3400,0,0,100.0
A,Jundiaí,Jardim Estádio,-23.2140051,-46.8655239,3400,0,0,100.0
A,Jundiaí,Jardim Dona Donata de Jesus,-23.1822194,-46.8586767,3400,0,0,100.0
A,Jundiaí,Jardim Tarumã,-23.1664328,-46.8701012,3400,0,0,100.0
A,Jundiaí,Jardim São Camilo Novo,-23.1743068,-46.8668876,3400,0,0,100.0
A,Jundiaí,Jardim Pitangueiras,-23.2084333,-46.8831466,3400,0,0,100.0
A,Jundiaí,Jardim Dom Bosco,-23.1808058,-46.8510486,3400,0,0,100.0
A,Jundiaí,Jardim São Marcus,-23.17363,-46.8644385,3400,0,0,100.0
A,Jundiaí,Jardim Santa Gertrudes,-23.2467873,-46.8544198,3400,0,0,100.0
A,Jundiaí,Jardim São Camilo,-23.178116,-46.8641608,3400,0,0,100.0
A,Jundiaí,Jardim do Lago,-23.2183997,-46.8622087,3400,0,0,100.0
A,Jundiaí,Jardim Tiradentes,-23.1718435,-46.8945385,3400,0,0,100.0
A,Jundiaí,Bom Jardim,-23.1391466,-47.0168813,3400,0,0,100.0
A,Jundiaí,Jardim Fepasa,-23.1718981,-46.8975068,3400,0,0,100.0
A,Jundiaí,Jardim das Bandeiras,-23.1557867,-46.8710082,3400,0,0,100.0
A,Jundiaí,Jardim Roma,-23.1796296,-46.8581954,3400,0,0,100.0
A,Jundiaí,Jardim Dupré,-23.2011109,-46.8766749,3400,0,0,100.0
A,Jundiaí,Jardim Flora,-23.1858728,-46.9997808,3400,0,0,100.0
A,Jundiaí,Jardim Caçula,-23.1737911,-46.8561734,3400,0,0,100.0
A,Jundiaí,Jardim Florestal,-23.1647193,-46.8994768,3400,0,0,100.0
A,Jundiaí,Jardim Pacaembú,-23.1864728,-46.8621033,3400,0,0,100.0
A,Jundiaí,Jardim Tamoio,-23.1905918,-46.85153,3400,0,0,100.0
A,Jundiaí,Jardim Shangai,-23.17304,-46.9133472,3400,0,0,100.0
A,Jundiaí,Cidade Jardim,-23.1725616,-46.9106314,3400,0,0,100.0
A,Jundiaí,Jardim Eldorado,-23.1731297,-46.9091028,3400,0,0,100.0
A,Jundiaí,Jardim Hortulania,-23.1699902,-46.9087613,3400,0,0,100.0
A,Jundiaí,Jardim Celeste,-23.1202228,-46.9321277,3400,0,0,100.0
A,Jundiaí,Jardim Corrupira,-23.1258442,-46.9342234,3400,0,0,100.0
A,Jundiaí,Loteamento Jardim Ritoni,-23.1496813,-46.9686378,3400,0,0,100.0
A,Jundiaí,Jardim das Tulipas,-23.1525325,-46.9641173,3400,0,0,100.0
A,Jundiaí,Jardim Tannus,-23.1832269,-46.9584508,3400,0,0,100.0
A,Jundiaí,Jardim Ermida I,-23.187183,-46.9678934,3400,0,0,100.0
A,Jundiaí,Jardim Martins,-23.2296959,-46.8813697,3400,0,0,100.0
A,Jundiaí,Jardim Ermida II,-23.1892781,-46.963165,3400,0,0,100.0
A,Jundiaí,Jardim São Paulo,-23.1879706,-46.9862654,3400,0,0,100.0
A,Jundiaí,Jardim Tereza Cristina,-23.1780835,-47.0007588,3400,0,0,100.0
A,Jundiaí,Jardim Vale Verde,-23.2477274,-46.8595452,3400,0,0,100.0
A,Jundiaí,Jardim Ipanema,-23.232928,-46.8861899,3400,0,0,100.0
A,Jundiaí,Jardim Copacabana,-23.2311534,-46.8877992,3400,0,0,100.0
A,Jundiaí,Jardim Novo Mundo,-23.1959446,-46.915593,3400,0,0,100.0
A,Jundiaí,Jardim Nogueira,-23.2270031,-46.8816367,3400,0,0,100.0
A,Jundiaí,Jardim Palermo,-23.2239167,-46.8861899,3400,0,0,100.0
A,Jundiaí,Jardim Sevilha,-23.2170106,-46.8806606,3400,0,0,100.0
A,Jundiaí,Jardim Cidapel,-23.2189231,-46.877985,3400,0,0,100.0
A,Jundiaí,Jardim Itatiaia,-23.2063093,-46.9043286,3400,0,0,100.0
A,Jundiaí,Jardim Athenas,-23.2020969,-46.9090543,3400,0,0,100.0
A,Jundiaí,Jardim Europa,-23.1985161,-46.9169609,3400,0,0,100.0
A,Jundiaí,Jardim Samambaia,-23.1939396,-46.91457,3400,0,0,100.0
A,Jundiaí,Jardim Santa Teresa,-23.1913228,-46.9118218,3400,0,0,100.0
A,Jundiaí,Jardim Gramadão II,-23.1922472,-46.9215487,3400,0,0,100.0
A,Jundiaí,Jardim Gramadão I,-23.191156,-46.9193697,3400,0,0,100.0
A,Jundiaí,Jardim América,-23.1883842,-46.9134575,3400,0,0,100.0
A,Jundiaí,Jardim Guanabara,-23.1790326,-46.9283627,3400,0,0,100.0
A,Jundiaí,Jardim São Pedro,-23.157153,-46.9241458,3400,0,0,100.0
A,Jundiaí,Jardim Sales,-23.1548053,-46.9170648,3400,0,0,100.0
A,Jundiaí,Jardim São Vicente,-23.1462072,-46.9162728,3400,0,0,100.0
A,Jundiaí,Jardim Miramor,-23.1507241,-46.9220771,3400,0,0,100.0
A,Jundiaí,Jardim Scala,-23.1482248,-46.9249934,3400,0,0,100.0
A,Jundiaí,Jardim Paris,-23.1822155,-46.8998124,3400,0,0,100.0
A,Jundiaí,Jardim Primavera,-23.1838748,-46.9023005,3400,0,0,100.0
A,Jundiaí,Jardim Brasil,-23.1814232,-46.8962348,3400,0,0,100.0
A,Jundiaí,Jardim Flórida,-23.1950303,-46.9032775,3400,0,0,100.0
A,Jundiaí,Jardim Luciana,-23.1884191,-46.8988692,3400,0,0,100.0
A,Jundiaí,Jardim da Serra,-23.1960574,-46.899601,3400,0,0,100.0
A,Jundiaí,Jardim Planalto,-23.1878298,-46.9079911,3400,0,0,100.0
A,Jundiaí,Jardim Trevo,-23.1867757,-46.9091519,3400,0,0,100.0
A,Jundiaí,Jardim das Hortências,-23.1772374,-46.9095045,3400,0,0,100.0
A,Jundiaí,Jardim das Orquídeas,-23.1785829,-46.9038453,3400,0,0,100.0
A,Campinas,Jardim Alto da Cidade Universitária,-22.7867431,-47.0641038,3200,0,0,99.8
A,Campinas,Jardim Santana,-22.8502289,-47.0364557,3200,0,0,99.8
A,Campinas,Jardim das Paineiras,-22.8957588,-47.0309293,3200,0,0,99.8
A,Campinas,Jardim Professora Tarcília,-22.8657444,-47.0450134,3200,0,0,99.8
A,Campinas,Jardim Santa Monica,-22.8504125,-47.1105043,3200,0,0,99.8
A,Campinas,Jardim Yeda,-22.9490021,-47.1126741,3200,0,0,99.8
A,Campinas,Jardim Nova Europa,-22.9436706,-47.0596321,3200,0,0,99.8
A,Campinas,Jardim das Bandeiras,-22.952691,-47.0909399,3200,0,0,99.8
A,Campinas,Jardim Mirassol,-22.8416978,-47.1387166,3200,0,0,99.8
A,Campinas,Jardim Novo Campos Elíseos,-22.9442298,-47.1083519,3200,0,0,99.8
A,Campinas,Jardim Marisa,-23.037882,-47.112788,3200,1,0,94.8
A,Campinas,Jardim Garcia,-22.9121159,-47.1134891,3200,1,0,94.8
A,Campinas,Jardim Esplanada,-22.987168,-47.1547568,3200,1,0,94.8
A,Vinhedo,Sitio Juazeiro,-23.0200982,-46.9694576,4500,0,0,94.5
A,Paulínia,Distrito Industrial de Betel,-22.7991865,-47.1265634,4200,0,0,94.1
A,Paulínia,Capim Fino - Saltinho,-22.7448889,-47.2029322,4200,0,0,94.1
A,Paulínia,São José,-22.721161,-47.1744559,4200,0,0,94.1
A,Paulínia,Alvorada Parque,-22.8008877,-47.1179685,4200,0,0,94.1
A,Paulínia,Reserva São Fernando,-22.7419267,-47.2014609,4200,0,0,94.1
A,Jundiaí,Toca,-23.1369499,-46.8276241,3400,0,0,91.6
A,Jundiaí,Mato Dentro,-23.1246683,-46.8525887,3400,0,0,91.6
A,Jundiaí,Champirra,-23.1009556,-46.8715487,3400,0,0,91.6
A,Jundiaí,Rio Acima,-23.1246461,-46.8840624,3400,0,0,91.6
A,Jundiaí,Cristais,-23.262573,-46.8365788,3400,0,0,91.6
A,Jundiaí,Maringá,-23.2275113,-46.8797287,3400,0,0,91.6
A,Jundiaí,São Camilo,-23.176542,-46.8665906,3400,0,0,91.6
A,Jundiaí,Serra do Japi,-23.2216284,-47.0097591,3400,0,0,91.6
A,Jundiaí,Alvorada,-23.1876167,-46.9163193,3400,0,0,91.6
A,Jundiaí,Moisés,-23.2011469,-46.9067277,3400,0,0,91.6
A,Jundiaí,Gramadão,-23.1902795,-46.926855,3400,0,0,91.6
A,Jundiaí,Samambaia,-23.1949628,-46.9150373,3400,0,0,91.6
A,Jundiaí,Medeiros,-23.183251,-46.9977699,3400,0,0,91.6
A,Jundiaí,Malota,-23.209708,-46.912322,3400,0,0,91.6
A,Jundiaí,São Domingos,-23.139306,-46.8413707,3400,0,0,91.6
A,Jundiaí,Novo Horizonte,-23.1484768,-46.9926562,3400,0,0,91.6
A,Jundiaí,São José da Pedra Santa,-23.1043831,-46.9075374,3400,0,0,91.6
A,Jundiaí,Sítio Itália,-23.1580564,-46.818431,3400,0,0,91.6
A,Jundiaí,Vila Rio Branco,-23.1726244,-46.8864952,3400,0,0,91.6
A,Jundiaí,Loteamento Vivenda,-23.0883413,-46.8682481,3400,0,0,91.6
A,Jundiaí,Parque Espelho D'Água,-23.1211707,-46.8564128,3400,0,0,91.6
A,Jundiaí,Loteamento São Jorge,-23.11676,-46.8487256,3400,0,0,91.6
A,Jundiaí,Chácaras Itamar,-23.122414,-46.8676566,3400,0,0,91.6
A,Jundiaí,Loteamento Maltoni,-23.1291529,-46.8717443,3400,0,0,91.6
A,Jundiaí,Parque Almerinda Pereira Chaves,-23.1449757,-46.9918293,3400,0,0,91.6
A,Jundiaí,Parque Residencial Jundiaí I,-23.1471196,-47.0089523,3400,0,0,91.6
A,Jundiaí,Parque Residencial Jundiaí II,-23.151959,-47.0065956,3400,0,0,91.6
A,Jundiaí,Loteamento Santa Giovana (ZEIS),-23.1597665,-46.9601453,3400,0,0,91.6
A,Jundiaí,Vila Jundiainópois,-23.216641,-46.8869762,3400,0,0,91.6
A,Jundiaí,Parque Kneubil,-23.1519881,-46.8729507,3400,0,0,91.6
A,Jundiaí,Parque São Luiz,-23.1486639,-46.8732778,3400,0,0,91.6
A,Jundiaí,Pinheirinho,-23.1401565,-46.8983162,3400,0,0,91.6
A,Jundiaí,Condomínio Residencial dos Metalúrgicos,-23.1850404,-46.9311501,3400,0,0,91.6
A,Jundiaí,Recanto Florestal,-23.1093487,-46.8589059,3400,0,0,91.6
A,Jundiaí,Loteamento São Judas Tadeu,-23.1262415,-46.8467394,3400,0,0,91.6
A,Jundiaí,Condomínio Vale das Videiras I e II,-23.1228868,-46.8475977,3400,0,0,91.6
A,Jundiaí,Condomínio Dona Irene,-23.1363841,-46.8648068,3400,0,0,91.6
A,Jundiaí,Sítio Beija Flor,-23.1417511,-46.8687335,3400,0,0,91.6
A,Jundiaí,Munhoz Park,-23.1451053,-46.853799,3400,0,0,91.6
A,Jundiaí,Residencial Santa Esmeralda,-23.1596517,-46.8416744,3400,0,0,91.6
A,Jundiaí,Vila Morais,-23.1515425,-46.8395367,3400,0,0,91.6
A,Jundiaí,Nova Odessa,-23.1529663,-46.8231517,3400,0,0,91.6
A,Jundiaí,Piemonte,-23.0987914,-46.8661043,3400,0,0,91.6
A,Jundiaí,Parque Carolina,-23.1761809,-46.8611825,3400,0,0,91.6
